Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
super comics ,1,NM,$4.00 ,,,,1938,Dell,
super comics ,1,NM+,$300.00 ,,,,1938,Dell,
super comics ,2,VG,$50.00 ,,,,1938,Dell,
super comics ,3,VG,$25.00 ,,,,1938,Dell,
super comics ,4,VG,$25.00 ,,,,1938,Dell,
super comics ,6,VG,$25.00 ,,,,1938,Dell,
super comics ,7,NM,$50.00 ,,,,1938,Dell,
super comics ,8,FN,$35.00 ,,,,1938,Dell,
super comics ,8,NM,$50.00 ,,,,1938,Dell,
super comics ,9,NM,$45.00 ,,,,1939,Dell,
super comics ,10,FN,$30.00 ,,,,1939,Dell,
super comics ,10,VG,$24.00 ,,,,1939,Dell,
super comics ,11,VG,$18.00 ,,,,1939,Dell,
super comics ,11,NM,$40.00 ,,,,1939,Dell,
super comics ,14,NM+,$55.00 ,,,,1939,Dell,
super comics ,15,VG,$18.00 ,,,,1939,Dell,
super comics ,21,NM,$40.00 ,,,,1940,Dell,
super comics ,22,NM,$40.00 ,,,,1940,Dell,
super comics ,22,NM+,$55.00 ,,,,1940,Dell,
super comics ,25,NM+,$55.00 ,,,,1940,Dell,
super comics ,25,NM,$35.00 ,,,,1940,Dell,
super comics ,26,NM,$35.00 ,,,,1940,Dell,
super comics ,27,NM,$35.00 ,,,,1940,Dell,
super comics ,27,NM+,$50.00 ,,,,1940,Dell,
super comics ,28,FN,$24.00 ,,,,1940,Dell,
super comics ,28,NM+,$50.00 ,,,,1940,Dell,
super comics ,29,NM,$35.00 ,,,,1940,Dell,
super comics ,29,NM,$35.00 ,,,,1940,Dell,
super comics ,30,NM,$35.00 ,,,,1940,Dell,
super comics ,31,NM,$35.00 ,,,,1940,Dell,
super comics ,31,NM+,$35.00 ,,,,1940,Dell,
super comics ,32,NM+,$35.00 ,,,,1941,Dell,
super comics ,33,NM+,$35.00 ,,,,1941,Dell,
super comics ,34,VG,$35.00 ,,,,1941,Dell,
super comics ,34,NM,$25.00 ,,,,1941,Dell,
super comics ,35,NM,$25.00 ,,,,1941,Dell,
super comics ,36,NM+,$35.00 ,,,,1941,Dell,
super comics ,36,NM,$25.00 ,,,,1941,Dell,
super comics ,37,NM,$25.00 ,,,,1941,Dell,
super comics ,38,NM+,$35.00 ,,,,1941,Dell,
super comics ,39,NM,$22.00 ,,,,1941,Dell,
super comics ,39,NM,$22.00 ,,,,1941,Dell,
super comics ,40,NM+,$30.00 ,,,,1941,Dell,
super comics ,41,NM,$15.00 ,,,,1941,Dell,
super comics ,42,NM,$15.00 ,,,,1941,Dell,
super comics ,43,NM,$15.00 ,,,,1941,Dell,
super comics ,43,VG,$8.00 ,,,,1941,Dell,
super comics ,44,VG,$8.00 ,,,,1942,Dell,
super comics ,45,VG,$8.00 ,,,,1942,Dell,
super comics ,45,VG,$6.00 ,,,,1942,Dell,
super comics ,46,VG,$6.00 ,,,,1942,Dell,
super comics ,46,FN,$9.00 ,,,,1942,Dell,
super comics ,47,VG,$6.00 ,,,,1942,Dell,
super comics ,48,VG,$6.00 ,,,,1942,Dell,
super comics ,49,FN,$9.00 ,,,,1942,Dell,
super comics ,50,VG,$6.00 ,,,,1942,Dell,
super comics ,51,VG,$6.00 ,,,,1942,Dell,
super comics ,51,FN,$9.00 ,,,,1942,Dell,
super comics ,52,VG,$6.00 ,,,,1942,Dell,
super comics ,53,VG,$6.00 ,,,,1942,Dell,
super comics ,54,VG,$6.00 ,,,,1942,Dell,
super comics ,55,FN,$9.00 ,,,,1942,Dell,
super comics ,57,VG,$6.00 ,,,,1943,Dell,
super comics ,63,FN,$6.00 ,,,,1943,Dell,
super comics ,70,VG,$3.00 ,,,,1944,Dell,
super comics ,75,FN,$6.00 ,,,,1944,Dell,
super comics ,76,FN,$6.00 ,,,,1944,Dell,
super comics ,82,FN,$6.00 ,,,,1945,Dell,
super comics ,83,FN,$6.00 ,,,,1945,Dell,
super comics ,84,FN,$6.00 ,,,,1945,Dell,
super comics ,87,VG,$6.00 ,,,,1945,Dell,
super comics ,88,G,$2.00 ,,,,1945,Dell,
super comics ,89,VG,$3.00 ,,,,1945,Dell,
super comics ,90,FN,$6.00 ,,,,1945,Dell,
super comics ,91,FN,$6.00 ,,,,1945,Dell,
super comics ,94,G,$2.00 ,,,,1946,Dell,
super comics ,96,NM,$9.00 ,,,,1946,Dell,
super comics ,97,G,$2.00 ,,,,1946,Dell,
super comics ,98,NM+ ,,9.6,W , ,1938,Dell,Smash Comics Issue again
super comics ,99,NM ,,9,OW , ,1938,Dell,
super comics ,102,NM ,,9,OW , ,1939,Dell,
super comics ,103,NM ,,8,W , ,1939,Dell,
super comics ,105,NM ,,9.4,OW-W , ,1940,Dell,
super comics ,106,NM+ ,,9.6,W , ,1940,Dell,
super comics ,108,NM ,,9.6,W , ,1940,Dell,
super comics ,109,NM ,,8.5,OW-W , ,1940,Dell,
super comics ,110,NM+ ,,9.2,W , ,1940,Dell,
super comics ,111,NM ,,9.2,OW-W , ,1940,Dell,
super comics ,112,NM+ ,,9.2,W , ,1941,Dell,
super comics ,113,NM+ ,,9.6,W , ,1941,Dell,
super comics ,114,NM ,,9.2,W , ,1941,Dell,
super comics ,115,NM+ ,,9.6,OW-W , ,1941,Dell,
super comics ,117,NM ,,9,W , ,1942,Dell,
super comics ,119,NM ,,8,W , ,1942,Dell,
super comics ,120,NM ,,9,OW-W , ,1942,Dell,
super duck,1,G,$5.00 ,,,,1944,MLJ,
super duck,2,VG,$2.00 ,,,,1944,MLJ,
super duper comics,3,NM,$5.00 ,,,,1941,Harvey,
super magic,1,NM,$70.00 ,,,,1941,Street & Smith,
super magic,2,FN,$17.00 ,,,,1941,Street & Smith,
super magician (vol. 1),3,NM,$22.00 ,,,,1941,Street & Smith,
super magician (vol. 1),4,NM,$17.00 ,,,,1942,Street & Smith,
super magician (vol. 1),5,NM+,$16.00 ,4.5, ,Qualified - Centerfold missing ,1942,Street & Smith,
super magician (vol. 1),6,NM,$11.00 ,,,,1942,Street & Smith,
super magician (vol. 1),7,NM,$11.00 ,,,,1942,Street & Smith,
super magician (vol. 1),9,NM,$11.00 ,6.5, , ,1943,Street & Smith,
super magician (vol. 1),10,NM,$11.00 ,,,,1943,Street & Smith,
super magician (vol. 1),11,NM,$11.00 ,7.5, , ,1943,Street & Smith,
super magician (vol. 1),12,NM,$11.00 ,,,,1943,Street & Smith,
super magician (vol. 2),1,NM+,$7.00 ,,,,1943,Street & Smith,
super magician (vol. 2),2,NM,$5.00 ,7.5, , ,1943,Street & Smith,
super magician (vol. 2),3,NM,$5.00 ,9, , ,1943,Street & Smith,
super magician (vol. 2),4,NM,$5.00 ,,,,1943,Street & Smith,
super magician (vol. 2),5,FN,$3.00 ,8.5, , ,1943,Street & Smith,
super magician (vol. 2),6,NM,$5.00 ,9.2, , ,1943,Street & Smith,
super magician (vol. 2),7,NM,$5.00 ,4, , ,1943,Street & Smith,
super magician (vol. 2),8,NM,$5.00 ,,,,1943,Street & Smith,
super magician (vol. 2),9,NM,$5.00 ,5.5, , ,1944,Street & Smith,
super magician (vol. 2),10,NM,$5.00 ,8, ,Qualified ,1944,Street & Smith,
super magician (vol. 2),11,NM,$5.00 ,9.2, , ,1944,Street & Smith,
super magician (vol. 2),12,FN,$3.00 ,9, , ,1944,Street & Smith,
super magician (vol. 3),1,NM,$4.00 ,,,,1944,Street & Smith,
super magician (vol. 3),2,NM,$4.00 ,CR-OW , ,,1944,Street & Smith,
super magician (vol. 3),3,NM+,$5.00 ,,,,1944,Street & Smith,
super magician (vol. 3),4,NM,$4.00 ,5.5,CR-OW , ,1944,Street & Smith,
super magician (vol. 3),5,NM+,$5.00 ,,,,1944,Street & Smith,
super magician (vol. 3),6,FN,$3.00 ,4, , ,1944,Street & Smith,
super magician (vol. 3),7,NM,$4.00 ,4.5, , ,1944,Street & Smith,
super magician (vol. 3),8,NM+,$5.00 ,,,,1944,Street & Smith,
super magician (vol. 3),9,NM+,$5.00 ,9, , ,1945,Street & Smith,
super magician (vol. 3),10,NM,$4.00 ,,,,1945,Street & Smith,
super magician (vol. 3),11,NM+,$5.00 ,6, , ,1945,Street & Smith,
super magician (vol. 3),12,NM+,$5.00 ,7, , ,1945,Street & Smith,
super magician (vol. 4),1,NM,$4.00 ,8, ,Qualified ,1945,Street & Smith,
super magician (vol. 4),2,NM+,$5.00 ,8.5, , ,1945,Street & Smith,
super magician (vol. 4),3,NM,$4.00 ,7.5, , ,1945,Street & Smith,
super magician (vol. 4),4,NM,$4.00 ,,,,1945,Street & Smith,
super magician (vol. 4),5,NM+,$5.00 ,7.5, , ,1945,Street & Smith,
super magician (vol. 4),6,NM,$4.00 ,9, , ,1945,Street & Smith,
super magician (vol. 4),7,NM+,$5.00 ,,,,1945,Street & Smith,
super magician (vol. 4),8,NM,$4.00 ,4, , ,1945,Street & Smith,
super magician (vol. 4),9,NM,$4.00 ,9.2, , ,1946,Street & Smith,
super magician (vol. 4),10,NM+,$5.00 ,9.2, , ,1946,Street & Smith,
super magician (vol. 4),11,NM,$4.00 ,7.5, , ,1946,Street & Smith,
super magician (vol. 4),12,NM,$4.00 ,8, , ,1946,Street & Smith,
super magician (vol. 5),1,FN,$3.00 ,,,,1946,Street & Smith,
super magician (vol. 5),2,NM+,$5.00 ,8.5, , ,1946,Street & Smith,
super magician (vol. 5),3,FN,$3.00 ,6, , ,1946,Street & Smith,
super magician (vol. 5),4,NM,$4.00 ,9, , ,1946,Street & Smith,
super magician (vol. 5),5,NM+,$5.00 ,8.5, , ,1946,Street & Smith,
super magician (vol. 5),6,NM,$4.00 ,,,,1946,Street & Smith,
super magician (vol. 5),7,NM,$8.00 ,4.5,CR-OW , ,1946,Street & Smith,
super magician (vol. 5),8,NM,$8.00 ,,,,1947,Street & Smith,
super mystery (vol. 4),1,NM,$11.00 ,,,,1944,Ace Magazines,
super mystery (vol. 4),2,NM,$11.00 ,,,,1944,Ace Magazines,
super mystery (vol. 4),3,FN,$8.00 ,,,,1944,Ace Magazines,
super mystery (vol. 4),4,NM,$11.00 ,,,,1944,Ace Magazines,
super mystery (vol. 4),5,NM+,$15.00 ,,,,1945,Ace Magazines,
super mystery (vol. 5),1,NM+,$11.00 ,,,,1945,Ace Magazines,
super mystery (vol. 5),2,NM+,$11.00 ,,,,1945,Ace Magazines,
super mystery (vol. 5),3,NM,$8.00 ,,,,1945,Ace Magazines,
super mystery (vol. 5),4,NM+,$11.00 ,,,,1946,Ace Magazines,
super mystery (vol. 5),5,NM+,$11.00 ,,,,1946,Ace Magazines,
super mystery (vol. 5),6,NM+,$15.00 ,,,,1946,Ace Magazines,
super mystery (vol. 6),1,NM+,$9.00 ,,,,1946,Ace Magazines,
super mystery (vol. 6),2,FR,$2.00 ,,,,1946,Ace Magazines,
super mystery (vol. 6),3,NM,$7.00 ,,,,1946,Ace Magazines,
super mystery (vol. 6),4,VG,$3.00 ,,,,1947,Ace Magazines,
super mystery (vol. 6),5,FN,$5.00 ,,,,1947,Ace Magazines,
super mystery (vol. 6),6,NM+,$9.00 ,,,,1947,Ace Magazines,
super mystery (vol. 7),1,NM,$7.00 ,,,,1947,Ace Magazines,
super mystery (vol. 7),2,NM+,$9.00 ,,,,1947,Ace Magazines,
super mystery (vol. 7),3,NM+,$9.00 ,,,,1948,Ace Magazines,
super mystery (vol. 7),5,NM+,$9.00 ,,,,1948,Ace Magazines,
super mystery (vol. 7),6,NM,$7.00 ,,,,1948,Ace Magazines,
super mystery (vol. 8),1,NM,$7.00 ,,,,1948,Ace Magazines,
super mystery (vol. 8),2,NM+,$9.00 ,,,,1948,Ace Magazines,
super mystery (vol. 8),3,NM,$7.00 ,,,,1949,Ace Magazines,
super mystery (vol. 8),4,NM+,$9.00 ,,,,1949,Ace Magazines,
super mystery (vol. 8),5,NM,$7.00 ,,,,1949,Ace Magazines,
super mystery (vol. 8),6,NM,$7.00 ,,,,1949,Ace Magazines,
super western,1,NM+,$6.00 ,8,W , ,1950,Youthful,
super worlds,1,NM,$120.00 ,,,,1940,Hugo Gernsback,
super worlds,3,NM+,$75.00 ,,,,1940,Hugo Gernsback,
superboy,2,VG,$55.00 ,,,,1949,National,
superboy,3,VG,$35.00 ,,,,1949,National,
superboy,4,FN,$60.00 ,,,,1949,National,
superboy,5,FN,$60.00 ,,,,1949,National,
superboy,7,FN,$45.00 ,,,,1950,National,
superboy,8,NM,$70.00 ,,,,1950,National,
superboy,9,NM,$70.00 ,,,,1950,National,
superboy,10,G,$15.00 ,,,,1950,National,
superboy,11,VG,$16.00 ,,,,1950,National,
superboy,13,VG,$16.00 ,,,,1951,National,
superior stories,4,NM,$4.00 ,,,,1955,Nesbit,
superman,1,FN,"$3,000.00 ",,,,1939,National,
superman,2,NM,"$1,500.00 ",,,,1939,National,
superman,3,VG,$500.00 ,,,,1939,National,
superman,4,NM,$750.00 ,,,,1940,National,
superman,5,FN,$360.00 ,,,,1940,National,
superman,6,FN,$180.00 ,,,,1940,National,
superman,7,FN,$180.00 ,,,,1940,National,
superman,8,FN,$180.00 ,,,,1941,National,
superman,9,NM,$300.00 ,,,,1941,National,
superman,10,FN,$180.00 ,,,,1941,National,
superman,11,NM,$150.00 ,,,,1941,National,
superman,12,NM,$75.00 ,,,,1941,National,
superman,13,FN,$90.00 ,,,,1941,National,
superman,14,NM+,$180.00 ,,,,1942,National,
superman,15,NM,$150.00 ,,,,1942,National,
superman,16,NM+,$125.00 ,,,,1942,National,
superman,17,NM,$125.00 ,,,,1942,National,
superman,18,NM+,$125.00 ,,,,1942,National,
superman,19,NM,$100.00 ,,,,1942,National,
superman,20,NM,$100.00 ,,,,1943,National,
superman,21,NM,$100.00 ,,,,1943,National,
superman,22,NM+,$125.00 ,,,,1943,National,
superman,23,NM,$100.00 ,,,,1943,National,
superman,24,NM+,$125.00 ,,,,1943,National,
superman,25,NM,$100.00 ,,,,1943,National,
superman,27,NM,$70.00 ,,,,1944,National,
superman,28,NM+,$90.00 ,,,,1944,National,
superman,29,NM+,$90.00 ,,,,1944,National,
superman,30,NM+,$90.00 ,,,,1944,National,
superman,31,NM+,$70.00 ,,,,1944,National,
superman,32,NM+,$70.00 ,,,,1945,National,
superman,33,NM+,$70.00 ,,,,1945,National,
superman,34,FN,$35.00 ,,,,1945,National,
superman,35,NM+,$70.00 ,,,,1945,National,
superman,36,NM+,$70.00 ,,,,1945,National,
superman,37,NM+,$70.00 ,,,,1945,National,
superman,38,NM,$55.00 ,,,,1946,National,
superman,39,NM+,$70.00 ,,,,1946,National,
superman,40,NM+,$70.00 ,,,,1946,National,
superman,41,NM+,$55.00 ,,,,1946,National,
superman,42,FN,$30.00 ,,,,1946,National,
superman,43,NM+,$55.00 ,,,,1946,National,
superman,44,NM+,$55.00 ,,,,1947,National,
superman,46,NM+,$55.00 ,,,,1947,National,
superman,47,FN,$25.00 ,,,,1947,National,
superman,48,NM,$40.00 ,,,,1947,National,
superman,49,NM,$40.00 ,,,,1947,National,
superman,51,NM,$35.00 ,,,,1948,National,
superman,52,NM,$35.00 ,,,,1948,National,
superman,53,NM,$80.00 ,,,,1948,National,
superman,54,NM,$35.00 ,,,,1948,National,
superman,56,FN,$22.00 ,,,,1949,National,
superman,57,NM+,$45.00 ,,,,1949,National,
superman,58,NM,$35.00 ,,,,1949,National,
superman,59,NM,$35.00 ,,,,1949,National,
superman,60,NM+,$45.00 ,,,,1949,National,
superman,61,NM,$40.00 ,,,,1949,National,
superman,62,NM+,$40.00 ,,,,1950,National,
superman,63,NM+,$40.00 ,,,,1950,National,
superman,64,VG,$12.00 ,,,,1950,National,
superman,65,FN,$18.00 ,,,,1950,National,
superman,67,NM,$30.00 ,,,,1950,National,
superman,68,FN,$18.00 ,,,,1951,National,
superman,69,VG,$12.00 ,,,,1951,National,
superman,70,G,$7.00 ,,,,1951,National,
superman,71,FN,$15.00 ,,,,1951,National,
superman,72,FN,$15.00 ,,,,1951,National,
superman,73,NM,$24.00 ,,,,1951,National,
superman,74,VG,$11.00 ,,,,1952,National,
superman,75,NM,$24.00 ,,,,1952,National,
superman,76,NM,$30.00 ,,,,1952,National,
superman,77,G,$6.00 ,,,,1952,National,
superman,78,VG,$11.00 ,,,,1952,National,
superman,79,VG,$11.00 ,,,,1952,National,
superman,80,VG,$11.00 ,,,,1953,National,
superman,81,VG,$8.00 ,,,,1953,National,
superman,82,VG,$8.00 ,,,,1953,National,
superman,83,G,$5.00 ,,,,1953,National,
superman,84,VG,$8.00 ,,,,1953,National,
superman,87,FN,$11.00 ,,,,1954,National,
super-mystery comics ,2,NM ,,9.2,OW , ,1940,Ace Magazines,
supersnipe,6,NM+,$9.00 ,9.8,OW-W , ,1942,Street & Smith,
supersnipe,7,NM,$14.00 ,9.6,OW-W , ,1943,Street & Smith,
supersnipe,8,NM+,$18.00 ,,,,1943,Street & Smith,
supersnipe,9,NM,$14.00 ,9.4,W , ,1943,Street & Smith,
supersnipe,10,NM,$14.00 ,9.6,W ,Old grade NM- 9.2 ,1943,Street & Smith,
supersnipe,11,NM+,$18.00 ,9.6,OW-W , ,1943,Street & Smith,
supersnipe,12,NM+,$18.00 ,9.6,W , ,1943,Street & Smith,
supersnipe (vol. 2),1,NM,$9.00 ,9,W , ,1944,Street & Smith,
supersnipe (vol. 2),2,NM,$9.00 ,9.2,W , ,1944,Street & Smith,
supersnipe (vol. 2),5,NM,$9.00 ,9.4,OW , ,1944,Street & Smith,
supersnipe (vol. 2),6,NM+,$12.00 ,7.5,OW-W , ,1944,Street & Smith,
supersnipe (vol. 2),7,NM+,$12.00 ,9.4,OW-W ,Old grade VF+ 8.5 ,1945,Street & Smith,
supersnipe (vol. 2),8,FN,$6.00 ,8,W , ,1945,Street & Smith,
supersnipe (vol. 2),9,NM,$9.00 ,9.4,OW , ,1945,Street & Smith,
supersnipe (vol. 2),10,NM,$9.00 ,9.4,W , ,1945,Street & Smith,
supersnipe (vol. 2),11,FN,$6.00 ,,,,1945,Street & Smith,
supersnipe (vol. 2),12,NM,$9.00 ,,,,1945,Street & Smith,
supersnipe (vol. 3),1,NM,$7.00 ,8.5,OW-W , ,1946,Street & Smith,
supersnipe (vol. 3),2,NM,$7.00 ,,,,1946,Street & Smith,
supersnipe (vol. 3),4,G,$2.00 ,,,,1946,Street & Smith,
supersnipe (vol. 3),5,NM,$7.00 ,,,,1946,Street & Smith,
supersnipe (vol. 3),6,NM,$7.00 ,,,,1946,Street & Smith,
supersnipe (vol. 3),7,VG,$3.00 ,,,,1946,Street & Smith,
supersnipe (vol. 3),8,NM,$10.00 ,,,,1947,Street & Smith,
supersnipe (vol. 3),9,FN,$5.00 ,,,,1947,Street & Smith,
supersnipe (vol. 3),11,FN,$5.00 ,,,,1947,Street & Smith,
supersnipe (vol. 3),12,NM,$7.00 ,,,,1947,Street & Smith,
supersnipe (vol. 4),1,NM,$6.00 ,7.5,,,1947,Street & Smith,
supersnipe (vol. 4),2,NM+,$6.00 ,,,,1947,Street & Smith,
supersnipe (vol. 4),3,NM,$6.00 ,,,,1947,Street & Smith,
supersnipe (vol. 4),6,NM,$6.00 ,,,,1948,Street & Smith,
supersnipe (vol. 4),9,NM,$6.00 ,,,,1948,Street & Smith,
supersnipe (vol. 4),11,NM,$6.00 ,,,,1949,Street & Smith,
supersnipe (vol. 4),12,FN,$4.00 ,,,,1949,Street & Smith,
supersnipe (vol. 5),1,VG,$3.00 ,,,,1949,Street & Smith,
superspy,1,NM+,$90.00 ,,,,1940,Centaur,
superspy,2,NM+,$75.00 ,,,,1940,Centaur,
sure-fire,1,NM,$115.00 ,,,,1940,Ace Magazines,
sure-fire,2,NM,$75.00 ,,,,1940,Ace Magazines,
sure-fire,3,NM,$65.00 ,,,,1940,Ace Magazines,
suspense (continental),1,NM+,$30.00 ,,,,1943,Continental,
suspense (continental),2,NM+,$15.00 ,,,,1944,Continental,
suspense (continental),4,NM,$15.00 ,,,,1944,Continental,
suspense (continental),5,NM+,$12.00 ,9.2,OW-W ,very minor glue and very minor color  ,1944,Continental,
suspense (continental),6,FN,$6.00 ,,,,1944,Continental,
suspense (continental),7,NM+,$12.00 ,9.4,W ,Old grade NM- 9.2 OW-W ,1944,Continental,
suspense (continental),8,NM+,$12.00 ,,,,1945,Continental,
suspense (continental),9,NM+,$12.00 ,,,,1945,Continental,
suspense (continental),10,NM,$9.00 ,,,,1946,Continental,
suspense (continental),11,NM,$9.00 ,9.4,OW , ,1946,Continental,
suspense (continental),12,NM+,$12.00 ,8.5,CR-OW , ,1946,Continental,
suspense dectective,1,NM+,$6.00 ,,,,1952,Fawcett,
suspense dectective,2,FN,$3.00 ,,,,1952,Fawcett,
suspense dectective,3,VG,$2.00 ,,,,1952,Fawcett,
suspense dectective,4,NM,$4.00 ,,,,1952,Fawcett,
suspense dectective,5,FN,$3.00 ,,,,1953,Fawcett,
suzie,49,NM+,$20.00 ,,,,1945,MLJ,
suzie,50,NM,$7.00 ,,,,1945,MLJ,
suzie,51,NM,$7.00 ,,,,1945,MLJ,
suzie,52,NM+,$10.00 ,,,,1945,MLJ,
suzie,53,NM+,$10.00 ,,,,1946,MLJ,
suzie,54,NM,$7.00 ,,,,1946,MLJ,
suzie,55,NM+,$10.00 ,,,,1946,MLJ,
suzie,56,NM+,$7.00 ,,,,1947,MLJ,
suzie,57,NM+,$7.00 ,,,,1947,MLJ,
suzie,58,NM+,$7.00 ,,,,1947,MLJ,
suzie,59,NM+,$7.00 ,,,,1947,MLJ,
suzie,60,NM+,$7.00 ,,,,1947,MLJ,
suzie,61,NM+,$7.00 ,,,,1948,MLJ,
suzie,62,NM+,$7.00 ,,,,1948,MLJ,
suzie,63,NM+,$7.00 ,,,,1948,MLJ,
suzie,64,NM+,$7.00 ,,,,1948,MLJ,
suzie,65,VG,$2.00 ,,,,1948,MLJ,
suzie,66,NM+,$5.00 ,,,,1948,MLJ,
suzie,67,NM+,$5.00 ,,,,1949,MLJ,
suzie,68,FN,$3.00 ,,,,1949,MLJ,
suzie,69,FN,$3.00 ,,,,1949,MLJ,
suzie,70,VG,$2.00 ,,,,1949,MLJ,
suzie,71,VG,$2.00 ,,,,1949,MLJ,
suzie,72,FN,$3.00 ,,,,1949,MLJ,
suzie,73,FN,$3.00 ,,,,1950,MLJ,
suzie,76,FN,$2.00 ,,,,1950,MLJ,
suzie,77,G,$2.00 ,,,,1950,MLJ,
suzie,78,FN,$3.00 ,,,,1950,MLJ,
suzie,80,FN,$3.00 ,,,,1951,MLJ,
suzie,81,FN,$3.00 ,,,,1951,MLJ,
sweeney,5,FN,$5.00 ,,,,1949,Standard,
sweet love,1,NM+,$6.00 ,,,,1949,Harvey ,
sweet love,3,NM,$4.00 ,,,,1950,Harvey ,
sweet sixteen,1,NM+,$6.00 ,9.4,W , ,1946,Parents' Magazine,
sweet sixteen,2,NM+,$5.00 ,,,,1946,Parents' Magazine,
sweet sixteen,3,NM+,$5.00 ,,,,1947,Parents' Magazine,
sweet sixteen,4,NM+,$5.00 ,,,,1947,Parents' Magazine,
sweet sixteen,5,NM+,$5.00 ,,,,1947,Parents' Magazine,
sweet sixteen,6,NM+,$5.00 ,,,,1947,Parents' Magazine,
sweet sixteen,7,NM+,$5.00 ,,,,1947,Parents' Magazine,
sweet sixteen,8,NM+,$5.00 ,,,,1947,Parents' Magazine,
sweet sixteen,9,NM+,$5.00 ,,,,1947,Parents' Magazine,
sweet sixteen,11,VG,$2.00 ,,,,1947,Parents' Magazine,
sweetheart diary,1,VG,$3.00 ,,,,1949,Fawcett,
sweetheart diary,2,FN,$3.00 ,,,,1950,Fawcett,
sweetheart diary,3,VG,$2.00 ,,,,1950,Fawcett,
sweetheart diary,5,VG,$2.00 ,,,,1950,Fawcett,
sweetheart diary,10,VG,$2.00 ,,,,1952,Fawcett,
sweetheart diary,11,FN,$3.00 ,,,,1952,Fawcett,
sweethearts,68,NM+,$7.00 ,,,,1948,Fawcett,
sweethearts,69,NM+,$5.00 ,,,,1948,Fawcett,
sweethearts,70,NM+,$5.00 ,,,,1948,Fawcett,
sweethearts,71,NM,$4.00 ,,,,1949,Fawcett,
sweethearts,72,FN,$3.00 ,,,,1949,Fawcett,
sweethearts,73,NM,$4.00 ,,,,1949,Fawcett,
sweethearts,74,NM,$4.00 ,,,,1949,Fawcett,
sweethearts,75,NM,$4.00 ,,,,1949,Fawcett,
sweethearts,76,NM,$4.00 ,,,,1949,Fawcett,
sweethearts,77,NM,$4.00 ,,,,1949,Fawcett,
sweethearts,78,NM+,$6.00 ,,,,1949,Fawcett,
sweethearts,79,FN,$3.00 ,,,,1949,Fawcett,
sweethearts,80,FN,$3.00 ,,,,1949,Fawcett,
sweethearts,81,FN,$3.00 ,,,,1949,Fawcett,
sweethearts,82,VG,$2.00 ,,,,1949,Fawcett,
sweethearts,83,FN,$3.00 ,,,,1950,Fawcett,
sweethearts,85,FN,$3.00 ,,,,1950,Fawcett,
sweethearts,87,FN,$3.00 ,,,,1950,Fawcett,
sweethearts,94,VG,$2.00 ,,,,1950,Fawcett,
sweethearts,96,VG,$2.00 ,,,,1951,Fawcett,
sweethearts,100,G,$2.00 ,,,,1951,Fawcett,
sweethearts,109,G,$2.00 ,,,,1952,Fawcett,
sweethearts,110,VG,$2.00 ,,,,1952,Fawcett,
sweethearts,112,FN,$3.00 ,,,,1952,Fawcett,
sweethearts,120,FN,$3.00 ,,,,1953,Fawcett,
swift arrow,1,NM+,$6.00 ,,,,1954,Ajax,
sword and the rose,505,VG,$2.00 ,,,,1953,Dell,
taffy comics ,1,NM+,$7.00 ,,,,1945,Rural Home,
taffy comics ,1,NM,$4.00 ,,,,1945,Rural Home,
taffy comics ,4,NM+,$5.00 ,,,,1946,Rural Home,
taffy comics ,5,NM+,$5.00 ,,,,1946,Rural Home,
taffy comics ,6,NM+,$5.00 ,,,,1947,Rural Home,
taffy comics ,7,NM,$4.00 ,,,,1947,Rural Home,
taffy comics ,8,NM+,$5.00 ,,,,1947,Rural Home,
taffy comics ,9,NM+,$5.00 ,,,,1947,Rural Home,
taffy comics ,10,NM+,$5.00 ,,,,1947,Rural Home,
taffy comics ,11,NM,$4.00 ,,,,1947,Rural Home,
taffy comics ,12,NM+ ,,9,OW-W , ,1948,Rural Home,
tailspin ,0,NM+ ,,9.6,W ,#nn  ,1944,Spotlight,
tailspin tommy,23,VG,$15.00 ,,,,1940,United Features Syndicate,
tailspin tommy ,1,NL ,,9.8,OW-W , ,1946,Service Publications,
tailspin (1944),NN,NM+,$27.00 ,,,,1944,Spotlight,"That's actually Tailspin, not Tailspin Tommy as it was listed."
tales from the crypt,32,VG,$15.00 ,,,,1952,E.C.,
tales from the crypt,34,VG,$15.00 ,,,,1953,E.C.,
tales from the crypt,36,VG,$15.00 ,,,,1953,E.C.,
tales from the crypt,39,VG,$15.00 ,,,,1953,E.C.,
tales from the crypt,41,VG,$15.00 ,,,,1954,E.C.,
tales of horror,1,FN,$4.00 ,,,,1952,Toby,
tales of horror,2,NM,$4.00 ,,,,1952,Toby,
tales of horror,3,VG,$2.00 ,,,,1952,Toby,
tales of horror,4,VG,$2.00 ,,,,1952,Toby,
tales of horror,5,VG,$2.00 ,,,,1953,Toby,
tales of terror,1,NM+,$6.00 ,,,,1952,Toby,
tales of the invisible,59,FN,$2.00 ,,,,1952,Harvey ,That's from the Harvey Comics Hits series
tales of the texas rangers,2,NM,$4.00 ,,,,1953,Dell,That really should be listed under Jace Pearson of the Texas Rangers
tales of the texas rangers,3,VG,$2.00 ,,,,1953,Dell,That really should be listed under Jace Pearson of the Texas Rangers
tales of the texas rangers,11,NM,$4.00 ,,,,1956,Dell,
tales of the texas rangers,13,NM+,$5.00 ,,,,1956,Dell,
